Population_ID	Animal_ID	Genetic Distance	maxUAR1(B)	maxUAR2(B)	maxUAR(P)	spa
18	BLZ22430	1.0902050852498093	0.0882651299647905	0.0870477431936098	0.066138153301835	3.12
18	BLZ10920	1.6412283987866225	0.0763681479360568	0.0748027968095702	0.052797417403552524	6.25
18	BLZ08130	1.589442265632404	0.142534327372269	0.139676600168514	0.11157630679931575	0.0
18	BLZ07439	1.6261621222399023	0.175583025493634	0.167727947452454	0.11355298257682733	3.12
18	BLZ32530	1.6056583357324938	0.109484361790025	0.10593962594806	0.08826593870429461	6.25
19	GGZ13470	1.6098577250665134	0.317401278511693	0.287424761522561	0.12825890606651696	0.0
19	GGZ93524	1.572039718591167	0.204298370560796	0.201679316307268	0.11189348223013403	3.12
19	GGZ33720	1.6158098048230947	0.179727719770881	0.170275209199372	0.10382177756287549	0.0
19	GGZ14970	1.8906005820265839	0.0695073012667601	0.0663948220648361	0.04282158226466973	3.12
19	GGZ16570	1.8389960669295669	0.122199325625465	0.1137670160558	0.06714414830330952	0.0
19	GGZ45240	1.7583958391975658	0.169967783954607	0.126619573661482	0.07990243755887469	0.0
19	GGZ47162	1.6982524512842367	0.380468664160697	0.358504474546771	0.09491448723958834	0.0
19	GGZ48091	1.700379195453026	0.18619778076106	0.17562781004651	0.09961051266578404	0.0
19	GGZ51770	1.973123758284285	0.0677527782780301	0.063911699141899	0.03810155705478084	3.12
19	GGZ51980	1.9665540670146744	0.0802610719098549	0.0789186244466269	0.04106852502985931	9.38
19	GGZ28258	1.5583095685699235	0.341513935994437	0.285104531064792	0.12010002842993585	0.0
19	GGZ70071	1.7108280508646523	0.145770976112352	0.133101171188863	0.08806702860247966	0.0
19	GGZ70720	1.7500316831126332	0.114473042574146	0.111315280694166	0.06884140191585307	3.12
19	GGZ73811	1.6941091513299062	0.145898290597578	0.139158839723054	0.09730250390582978	0.0
19	GGZ80750	1.6768429482531788	0.227015305182144	0.214968118811533	0.10038114556781408	3.12
19	GGZ82470	1.8737173267013996	0.0805121327358517	0.0699584536249805	0.03893958284350218	3.12
19	GGZ86970	1.6648023132993985	0.126861430950979	0.111638783928841	0.07406716252606046	0.0
19	GGZ90568	1.5624909565377931	0.200248493174523	0.194347332105801	0.12133244631716733	0.0
19	GGZ25730	1.5735666556387835	0.198149426383841	0.18155331206192	0.11364594349452732	3.12
19	GGZ21370	1.7504313480921267	0.112089479667542	0.106003885359477	0.06900568501623311	3.12
19	GGZ31820	1.7094371702372002	0.132520124393128	0.114622001254662	0.07247337924784339	3.12
19	GGZ66613	1.6903795725267434	0.22719985317226	0.203474500503351	0.0953524401635388	0.0
20	PIZ64320	0.9883586010778036	0.047592926851849	0.0461768420444768	0.03885051537727975	12.5
20	PIZ85210	1.021652796505053	0.0573639953763694	0.0526390550589431	0.0396038766859804	3.12
20	PIZ67140	0.9577342570541839	0.052468542106327	0.0517970747921952	0.04123269847981049	12.5
20	PIZ61470	0.8045348097034717	0.0625431994892714	0.0547801856632819	0.04110229510497373	21.88
20	PIZ57952	0.9225013056727511	0.0495432593336752	0.0490227410900794	0.04030781434274537	12.5
20	PIZ55852	1.0683974339860471	0.057430543406896	0.0529194841576679	0.04357813726522786	9.38
20	PIZ52352	0.8331668792508318	0.0626912215278957	0.0608377696089415	0.04255597947850098	34.38
20	PIZ49852	0.8965948933168076	0.0610536352791738	0.0560704112411785	0.0446410117518122	34.38
20	PIZ49590	1.1103478694435545	0.052947870728739	0.0484871588149623	0.03667561473036698	15.62
20	PIZ48252	1.114519937695944	0.0505300939442242	0.0437104006357819	0.037182825723534214	15.62
