Animal_ID,Pop_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
PAZ23,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,1,1,0
PAZ24,17,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,1,3
PAZ12,17,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,1,0
PAZ10,17,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,4,0,2,0,2,1,1,0
PAZ09,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0
PAZ08,17,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,5,0,5,0,1,0,1,1
PAZ07,17,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,2,0,2,0,1,2
PAZ06,17,1,0,0,1,1,0,0,0,0,0,0,0,1,3,0,3,0,2,1,0,0,0,1
PAZ05,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,4,0,0,0,1,1
PAZ04,17,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,1,0,4,0,1,0,2,0
PAZ03,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,2,0
PAZ11,17,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,3,0,4,0,0,0,1,1
PAZ14,17,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,4,0,1,0,2,1
PAZ22,17,0,0,0,2,0,1,1,3,0,0,0,0,1,0,1,3,0,3,0,1,0,0,0
PAZ13,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,7,0,1,0,0,0
BLZ73320,18,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,3,4,0,1,0,0,4,1
BLZ73620,18,0,0,1,0,1,3,1,0,0,0,0,2,0,2,1,5,3,0,0,1,1,2,2
BLZ75920,18,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,4,1
BLZ76930,18,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0,2,4,0,0,3,0,0,4
BLZ78630,18,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,0,0,2,0,4,3
BLZ82130,18,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,5,1,0,0,1,0,1,3
BLZ85830,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0
BLZ86820,18,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,1
BLZ88730,18,0,0,1,0,0,4,0,0,0,0,0,1,0,2,1,9,4,0,0,1,1,1,1
BLZ89330,18,0,0,1,0,1,0,1,0,0,0,0,1,0,2,1,7,3,0,0,1,2,3,2
BLZ92998,18,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,5,2,0,1,0,0,2,0
BLZ97830,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,0,0,1,0,1,0
BLZ56220,18,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,7,2,0,0,1,0,6,1
BLZ54803,18,0,1,0,0,0,0,0,1,0,0,2,0,0,3,0,1,4,0,0,1,0,1,3
BLZ46330,18,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,7,1,0,0,1,0,2,0
BLZ44330,18,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,9,5,0,0,1,0,1,1
BLZ39630,18,0,2,0,0,0,0,1,0,0,1,0,1,0,3,0,7,5,0,0,1,0,0,1
BLZ32530,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,2
BLZ24630,18,0,0,0,0,1,2,1,0,0,0,0,1,0,2,1,5,3,0,0,1,0,2,2
BLZ22430,18,0,0,1,0,1,1,0,0,0,0,0,1,0,3,0,4,4,0,0,1,1,3,1
BLZ10920,18,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,6,1,0,0,3,0,2,2
BLZ08130,18,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,4,0,0,1,0,0,0
BLZ07439,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1
BLZ69430,18,0,0,0,0,1,2,1,0,0,0,0,2,0,1,2,6,2,0,0,0,0,2,1
BLZ68330,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,3,0,0,1,2,4,5
BLZ90530,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,1
BLZ66130,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,2,4,2
BLZ57230,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,2,1,0,0,1
BLZ60630,18,0,1,0,1,0,1,0,0,0,0,2,1,1,2,0,7,1,0,0,0,0,4,0
BLZ61930,18,1,0,1,0,1,0,0,0,0,0,1,2,1,2,0,5,1,0,0,1,0,2,1
BLZ67230,18,1,1,0,0,0,1,0,1,0,0,1,1,2,0,0,8,1,0,0,1,0,4,2
BLZ63120,18,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,1,1
BLZ63230,18,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,5,4,0,0,2,0,4,1
BLZ62130,18,0,0,1,0,1,1,0,0,0,0,1,1,1,3,0,3,3,0,0,3,0,1,1
GGZ70720,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
GGZ70071,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
GGZ28258,19,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
GGZ51980,19,0,0,2,1,0,1,0,1,0,0,1,0,1,0,3,1,0,1,0,1,0,0,3
GGZ51770,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1
GGZ48091,19,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
GGZ47162,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GGZ45240,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
GGZ33720,19,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
GGZ31820,19,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,1
GGZ66613,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
GGZ73811,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGZ90568,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GGZ86970,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GGZ82470,19,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,5,0,4,1
GGZ13470,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
GGZ14970,19,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,1
GGZ16570,19,0,1,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,1,0,1,0
GGZ80750,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GGZ21370,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
GGZ25730,19,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1
GGZ93524,19,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1
IT_VAL0021,2,3,0,2,1,0,2,0,3,1,1,1,0,0,2,3,0,1,1,0,1,0,0,3
IT_VAL0001,2,1,0,0,4,1,1,0,0,0,2,1,0,0,3,1,1,0,1,1,0,0,3,2
IT_VAL0002,2,1,0,2,2,0,0,0,0,1,2,0,1,0,3,3,1,0,1,0,1,0,1,1
IT_VAL0003,2,3,0,1,1,2,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,1,3
IT_VAL0024,2,1,0,0,1,0,3,0,1,0,1,0,2,0,0,4,0,1,0,0,0,0,1,6
IT_VAL0004,2,1,0,2,0,0,3,0,1,0,0,1,0,0,2,3,0,0,0,0,1,0,5,4
IT_VAL0005,2,0,0,0,1,1,2,0,0,3,1,0,0,0,1,2,0,0,1,0,3,0,4,1
IT_VAL0006,2,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,3
IT_VAL0020,2,2,0,0,2,0,0,0,0,0,2,1,1,0,2,3,0,1,1,0,3,1,4,5
IT_VAL0019,2,2,0,0,1,0,3,0,0,0,0,3,0,2,5,1,2,0,1,1,2,0,2,6
IT_VAL0018,2,2,0,2,0,0,2,0,1,0,0,0,0,1,2,1,0,1,0,0,2,1,4,2
IT_VAL0017,2,3,0,0,1,0,1,0,1,0,0,2,0,0,1,1,2,0,0,0,2,0,4,2
IT_VAL0016,2,1,0,0,1,1,1,0,0,1,0,2,0,0,4,4,1,1,1,0,1,1,2,2
IT_VAL0023,2,0,0,1,0,0,3,0,0,1,1,1,0,0,1,2,0,1,3,0,0,0,2,4
IT_VAL0022,2,0,0,1,1,0,1,0,0,1,2,0,1,0,0,3,0,0,2,0,0,0,3,4
IT_VAL0014,2,3,0,0,2,2,0,0,1,1,0,1,1,0,2,0,0,0,3,0,3,3,2,1
IT_VAL0012,2,1,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,2
IT_VAL0011,2,2,0,1,1,0,2,0,1,0,0,0,2,2,1,2,1,0,2,0,6,0,1,3
IT_VAL0010,2,3,0,1,2,0,2,0,1,0,1,1,1,0,2,1,0,0,1,0,2,1,1,2
IT_VAL0009,2,2,0,1,0,0,1,0,0,2,0,0,0,1,3,1,0,1,1,1,0,0,3,2
IT_VAL0008,2,0,0,1,1,1,1,0,0,1,1,1,2,0,1,3,1,0,0,0,0,0,4,2
IT_VAL0007,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,2,2
IT_VAL0013,2,4,0,0,0,1,1,0,0,0,1,0,1,0,2,3,0,2,0,0,1,1,1,2
IT_VAL0015,2,2,0,3,0,0,3,0,0,0,1,0,1,0,0,5,1,0,1,0,1,0,3,2
PIZ67140,20,0,0,1,1,0,0,0,1,0,1,2,0,0,2,1,3,0,1,0,0,3,3,4
PIZ35220,20,0,1,0,0,1,0,0,2,0,0,1,1,0,2,0,1,3,1,0,0,2,5,5
PIZ61470,20,0,1,0,0,0,1,0,2,0,0,3,0,1,1,0,2,1,1,1,0,0,4,7
PIZ64320,20,0,3,2,1,0,1,0,1,0,1,2,1,0,3,1,0,2,4,0,0,5,4,4
PIZ67152,20,0,2,0,1,0,0,0,1,0,0,2,0,0,3,0,0,1,1,0,0,3,2,5
PIZ69930,20,0,1,0,1,1,1,0,2,0,0,2,0,0,5,0,1,1,2,0,0,2,2,8
PIZ71330,20,0,2,0,1,0,1,1,2,0,0,3,0,0,7,0,3,1,3,2,0,1,5,7
PIZ72430,20,0,1,1,1,1,2,0,1,2,0,1,0,0,2,1,1,3,2,0,0,0,4,9
PIZ55852,20,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,1,3
PIZ73152,20,0,0,0,1,1,1,0,1,0,0,0,1,0,2,2,1,1,1,1,0,5,0,3
PIZ77252,20,1,1,1,1,0,0,0,0,0,1,1,1,2,1,0,1,2,1,0,0,3,3,3
PIZ81110,20,0,1,0,0,1,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,3,4,8
PIZ82020,20,1,1,1,0,0,1,0,0,0,1,1,0,0,3,2,1,1,0,1,0,4,3,4
PIZ85210,20,0,0,3,0,1,0,0,0,0,0,0,0,1,1,1,3,0,3,0,0,3,4,1
PIZ94110,20,0,1,1,1,0,1,0,1,0,0,2,0,0,3,1,0,1,1,3,0,2,3,7
PIZ11920,20,0,2,2,0,2,2,0,0,0,0,1,0,0,2,1,1,1,0,0,0,3,2,6
PIZ74852,20,0,2,0,0,0,1,0,2,0,0,3,0,1,3,1,3,1,4,3,0,2,2,2
PIZ52352,20,0,0,0,1,0,1,1,2,0,0,2,0,0,2,0,1,1,3,2,0,0,2,11
PIZ57952,20,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,3,1,0,2,3,4
PIZ49590,20,0,1,0,1,0,1,0,1,1,0,1,2,0,0,1,0,0,3,0,0,3,5,5
PIZ35952,20,0,1,0,0,1,1,0,1,0,0,1,0,0,3,0,1,3,4,0,0,4,9,9
PIZ36920,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,3,0,2,1,3
PIZ38752,20,1,1,0,0,0,1,0,1,0,0,1,0,0,2,0,1,2,1,1,0,3,4,3
PIZ40120,20,0,2,1,0,1,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,3,2,4
PIZ47320,20,1,3,0,1,0,1,0,2,0,0,1,0,1,1,1,2,1,2,1,0,1,3,7
PIZ48252,20,1,2,0,1,1,2,0,0,0,0,2,0,1,2,1,1,0,4,1,0,3,4,5
PIZ49852,20,0,0,0,0,1,1,0,2,0,0,1,0,0,2,0,2,0,4,0,0,1,1,11
TSZ44930,21,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,4,0,1,11
TSZ53120,21,1,1,0,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,5,0,2,10
TSZ56230,21,0,0,1,1,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,4,0,3,6
TSZ57740,21,0,0,2,0,0,3,0,0,0,1,0,2,0,3,1,2,0,0,0,4,0,2,8
TSZ58920,21,0,0,1,1,0,3,0,0,0,1,0,1,0,3,1,2,0,0,0,5,0,3,9
TSZ69110,21,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,3,0,1,0,3,0,2,4
TSZ92130,21,1,0,1,1,0,3,0,0,0,2,0,2,0,4,0,2,1,2,0,1,0,0,10
TSZ88630,21,2,0,1,2,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,7,0,3,10
TSZ81952,21,0,1,1,1,0,1,0,0,0,0,1,0,0,5,1,0,0,0,0,5,0,1,9
TSZ79652,21,1,0,0,0,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,8,0,5,6
TSZ62110,21,0,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,9
TSZ77120,21,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,3,1,0,0,4,0,8,10
TSZ76510,21,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,8
TSZ41820,21,2,0,0,0,0,2,0,0,0,0,0,1,0,4,1,0,0,1,0,5,0,1,4
TSZ72152,21,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,2,0,1,0,3,11
TSZ70310,21,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,9,0,2,10
TSZ64852,21,1,1,1,0,0,2,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,1,8
TSZ69410,21,0,1,0,0,1,3,0,0,0,0,1,0,0,4,0,3,1,0,0,4,0,1,6
TSZ32720,21,2,0,0,1,1,0,1,0,2,2,1,1,0,3,1,1,0,1,0,8,0,6,5
TA52120,21,0,0,0,1,0,2,1,0,0,1,1,3,0,1,0,0,0,1,0,7,0,2,11
TSZ27352,21,0,1,2,1,0,2,0,0,1,0,2,0,0,2,1,0,0,0,0,5,0,3,8
TSZ22810,21,0,1,1,0,0,1,0,1,1,1,1,1,0,2,0,2,0,0,0,4,0,5,8
TSZ22420,21,0,0,2,2,0,0,0,0,1,0,1,1,0,6,0,1,0,0,0,4,0,0,7
TSZ16852,21,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,11
TSZ09920,21,0,0,2,1,0,0,1,0,0,0,0,2,0,1,0,3,0,0,0,5,0,2,11
TSZ01810,21,1,1,0,1,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,4,0,4,9
TSZ01510,21,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,3,9
TSZ28430,21,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,3,8
DRZ049,22,2,0,1,0,3,0,0,0,0,0,1,0,0,1,1,8,0,2,1,4,5,0,5
DRZ048,22,2,1,2,1,0,0,0,0,0,0,0,0,1,3,3,6,1,3,0,1,3,0,6
DRZ062,22,2,1,0,2,0,1,1,0,0,1,0,0,2,3,6,5,0,3,1,3,1,0,7
DRZ065,22,4,2,0,1,2,0,0,0,0,1,2,1,0,5,6,1,1,4,1,7,2,0,7
DRZ064,22,3,0,1,2,1,0,2,2,1,1,0,1,1,5,4,6,1,6,1,3,1,0,13
DRZ050,22,2,2,2,0,2,2,1,0,1,0,4,1,2,8,2,9,2,9,0,5,3,0,8
DRZ066,22,1,0,1,2,4,0,1,1,0,0,0,0,0,5,3,3,1,2,0,1,2,0,6
DRZ063,22,3,1,0,2,5,1,0,0,0,1,0,0,2,3,5,3,2,2,0,2,0,0,4
DRZ051,22,1,3,1,1,5,3,0,0,0,1,4,1,1,7,1,5,2,1,0,3,1,0,12
DRZ055,22,1,2,0,0,2,0,0,0,0,1,0,0,2,4,4,3,1,0,0,3,4,0,4
DRZ053,22,2,2,2,0,5,0,2,0,0,0,2,1,1,2,0,7,1,2,1,4,2,0,5
DRZ054,22,2,2,0,2,2,0,0,0,0,2,1,1,1,3,2,8,1,4,0,1,2,0,8
DRZ056,22,1,2,1,1,4,1,0,1,0,0,1,0,0,2,3,2,0,2,0,3,1,0,3
DRZ057,22,1,4,0,0,3,0,0,0,0,0,1,1,3,4,2,1,0,3,0,4,6,0,5
DRZ058,22,1,3,3,0,1,0,0,0,0,0,0,0,0,6,2,3,1,3,0,4,1,0,1
DRZ059,22,2,1,0,2,5,1,0,0,1,0,0,1,1,8,2,3,1,1,0,1,1,0,7
DRZ060,22,2,3,2,3,3,2,0,0,1,1,0,0,3,2,3,2,0,0,0,6,3,0,8
DRZ061,22,1,3,0,1,3,1,0,0,1,2,1,0,2,5,4,4,1,3,0,4,3,0,3
DRZ046,22,1,2,1,0,2,0,2,0,0,1,0,0,0,2,4,9,1,3,0,3,2,0,8
DRZ052,22,1,1,1,0,3,0,0,0,0,2,1,0,0,3,1,8,2,0,0,3,0,0,4
DRZ067,22,3,1,1,4,1,0,1,1,0,1,3,1,1,6,5,2,0,2,2,1,0,0,11
DRZ047,22,2,2,1,1,3,0,0,0,0,0,1,0,1,6,6,9,1,1,0,6,7,0,5
DRZ069,22,2,2,1,0,1,2,0,0,1,0,0,0,0,3,1,3,1,2,2,4,2,0,7
DRZ400W1,22,1,1,0,0,1,1,0,1,0,0,1,0,2,4,1,4,0,5,0,2,4,0,6
DRZ401W0,22,0,4,0,0,1,0,0,1,0,1,2,0,0,3,0,5,1,2,0,3,2,0,6
DRZ404W1,22,4,3,0,1,0,2,0,0,1,0,0,1,4,8,2,4,1,3,0,6,1,0,8
DRZ449W1,22,0,0,1,0,5,2,2,0,0,0,0,0,4,2,3,1,2,5,2,1,0,0,4
DRZ464W0,22,1,3,1,1,5,0,0,0,0,2,1,0,1,3,4,0,0,2,0,0,4,0,2
DRZ466W0,22,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,2,2,0,0,0,3
DRZ398W1,22,2,1,1,1,2,0,1,0,1,0,0,0,1,3,1,5,0,3,1,1,1,0,4
DRZ471W0,22,2,2,0,1,4,1,1,1,0,0,1,1,0,2,3,4,0,2,0,1,2,0,2
DRZ044,22,2,2,0,0,1,0,0,0,0,0,1,0,0,2,4,7,1,2,1,2,3,0,6
DRZ043,22,0,0,1,0,4,4,1,0,0,0,0,0,5,2,4,1,2,1,2,1,0,0,4
DRZ042,22,0,0,0,1,4,0,0,0,1,1,2,0,0,3,1,0,1,3,0,5,2,0,5
DRZ041,22,0,2,0,2,2,1,0,1,1,1,0,1,0,3,3,4,0,3,1,0,3,0,6
DRZ040,22,0,2,1,4,1,0,0,0,0,2,1,0,1,5,1,7,1,2,0,4,3,0,9
DRZ039,22,2,1,0,1,3,0,1,0,0,0,2,0,1,4,0,6,0,4,0,1,4,0,3
DRZ045,22,1,3,1,2,2,1,1,0,0,0,1,1,2,2,3,4,2,1,1,3,3,0,6
DRZ397W0,22,2,2,0,1,1,0,1,0,0,0,1,1,0,4,0,1,0,2,0,3,2,0,3
DRZ396W0,22,1,5,0,0,1,0,1,0,0,1,1,1,0,6,2,10,0,1,0,0,1,0,11
DRZ395W0,22,2,1,0,0,0,2,0,1,0,0,1,1,1,3,0,3,0,4,0,3,5,0,2
DRZ378W1,22,0,1,0,3,5,0,0,0,0,1,0,0,0,3,2,5,0,7,0,2,2,0,7
DRZ379W0,22,2,4,0,0,1,0,0,0,0,1,0,0,2,6,3,4,1,2,0,5,3,0,3
DRZ380W0,22,2,4,0,0,1,0,0,0,0,1,0,0,2,6,3,4,1,2,0,5,3,0,3
DRZ381W1,22,0,1,0,1,1,0,0,0,0,1,2,0,2,7,2,2,0,1,0,1,4,0,5
DRZ383W0,22,4,1,0,1,3,1,1,0,1,1,3,2,0,4,1,8,0,1,0,2,2,0,3
DRZ384W1,22,3,0,0,2,3,1,0,0,1,1,2,3,2,2,0,7,0,3,1,1,2,0,7
DRZ385W1,22,1,3,0,0,0,0,0,0,0,1,0,0,3,7,5,4,1,2,0,1,3,0,10
DRZ387W0,22,3,0,1,3,5,1,0,0,0,2,0,1,1,6,1,7,0,2,0,6,2,0,5
DRZ388W0,22,5,2,0,0,3,1,2,0,2,0,2,2,0,3,2,4,0,3,0,2,3,0,4
DRZ389W1,22,3,1,0,1,3,1,1,1,0,1,2,1,0,5,1,4,0,1,0,3,2,0,4
DRZ390W1,22,1,3,0,0,2,1,0,0,2,1,1,1,0,6,1,6,0,2,1,0,0,0,7
DRZ391W0,22,3,1,0,1,2,1,0,0,1,1,2,0,2,4,2,5,0,3,0,5,3,0,3
DRZ392W0,22,2,6,0,1,2,1,0,0,2,1,2,1,3,6,2,5,0,3,1,2,1,0,7
DRZ393W0,22,1,1,0,0,1,0,0,0,0,1,0,0,0,6,3,2,0,2,0,2,2,0,5
DRZ394W1,22,1,3,0,1,1,1,1,2,0,0,0,2,2,3,1,7,1,4,1,3,1,0,8
DRZ038,22,1,1,1,0,1,0,0,0,0,0,1,0,1,2,2,11,1,3,1,0,1,0,7
DRZ037,22,1,1,0,2,1,1,0,0,0,1,0,0,0,2,1,5,1,4,0,3,0,0,7
DRZ036,22,2,3,1,2,1,0,0,0,0,0,1,0,0,5,3,6,1,2,0,1,4,0,4
DRZ035,22,2,3,1,1,5,0,1,0,1,2,1,1,0,4,4,6,1,2,0,2,1,0,7
DRZ015,22,1,2,2,1,2,1,0,0,0,0,0,1,1,1,1,5,2,1,0,4,3,0,8
DRZ068,22,1,1,0,0,6,3,1,0,0,1,0,0,3,5,2,1,3,2,1,2,1,0,3
DRZ013,22,4,1,1,0,3,0,0,0,0,0,2,0,0,3,2,6,2,2,1,5,2,0,1
DRZ012,22,2,1,1,2,2,0,0,0,0,1,0,0,0,4,2,12,1,5,0,4,2,0,6
DRZ011,22,0,4,2,0,3,1,0,0,0,1,1,0,0,2,3,5,3,4,0,2,3,0,7
DRZ010,22,4,3,3,3,5,0,1,1,0,1,0,0,2,4,4,7,2,1,0,6,2,0,8
DRZ009,22,5,4,1,2,3,0,1,0,0,0,2,0,0,3,1,9,0,3,0,4,3,0,2
DRZ008,22,4,1,1,2,6,1,0,1,0,2,0,1,2,5,2,4,3,3,1,2,1,0,3
DRZ007,22,5,2,1,0,4,0,0,0,0,0,0,0,0,3,0,9,0,4,0,4,4,0,5
DRZ006,22,4,2,1,1,4,0,0,0,0,0,0,0,0,2,1,9,1,2,0,1,1,0,3
DRZ005,22,2,1,0,1,3,0,0,0,0,0,2,1,0,3,4,5,0,3,1,3,3,0,2
DRZ004,22,2,1,1,1,1,2,0,2,0,0,0,1,1,2,2,2,0,3,2,4,1,0,11
DRZ003,22,1,1,2,0,5,4,0,1,0,0,0,0,1,4,3,0,3,1,1,2,0,0,5
DRZ002,22,4,2,0,1,1,0,0,1,0,2,0,0,1,3,4,6,1,5,0,1,1,0,9
DRZ001,22,1,0,0,3,3,0,1,0,0,1,2,0,0,3,5,10,1,4,1,4,6,0,9
DRZ016,22,3,2,0,0,1,0,1,0,1,0,0,1,0,3,2,7,1,0,1,5,3,0,6
DRZ377W1,22,0,1,0,3,5,0,0,0,0,1,0,0,0,3,2,5,0,7,0,2,2,0,7
DRZ017,22,2,0,1,0,2,0,0,1,0,1,0,0,1,5,2,9,3,2,1,3,4,0,6
DRZ019,22,1,1,1,1,1,0,0,0,0,0,0,0,0,3,4,3,1,5,0,2,2,0,4
DRZ034,22,2,1,1,2,0,0,0,0,1,1,1,0,2,2,2,5,2,6,1,1,3,0,7
DRZ033,22,1,1,1,2,2,1,0,0,0,1,1,0,0,8,1,6,1,1,1,4,7,0,5
DRZ032,22,2,0,0,1,4,1,2,0,0,1,2,0,0,4,0,13,0,1,0,2,1,0,5
DRZ031,22,2,1,0,2,2,0,0,0,0,1,1,1,0,2,3,8,2,6,1,2,2,0,7
DRZ030,22,2,1,1,3,4,0,1,2,0,1,2,0,2,3,1,11,2,2,0,3,4,0,6
DRZ029,22,1,1,1,0,1,0,0,1,0,1,2,0,0,4,1,8,0,2,0,3,1,0,6
DRZ028,22,1,1,0,0,2,0,2,0,0,1,2,1,0,9,2,4,0,3,0,3,1,0,7
DRZ027,22,0,4,2,0,4,0,1,0,0,1,2,0,0,4,3,7,1,4,0,4,1,0,4
DRZ026,22,0,1,2,4,2,0,0,0,0,2,1,0,0,2,3,5,0,2,0,3,2,0,9
DRZ025,22,2,0,1,2,3,0,0,0,0,0,2,0,0,4,1,4,0,2,0,3,2,0,3
DRZ024,22,3,1,1,2,1,0,0,0,0,0,1,0,0,2,2,8,1,2,0,4,2,0,3
DRZ023,22,0,0,1,2,3,0,0,0,0,2,1,0,0,4,2,4,1,3,0,5,1,0,4
DRZ022,22,0,2,2,0,2,0,0,0,0,1,0,1,1,4,0,7,0,4,0,2,2,0,7
DRZ021,22,0,1,1,2,3,0,0,0,0,1,2,0,0,2,0,8,1,3,0,3,2,0,5
DRZ020,22,2,1,1,2,4,1,0,0,0,0,1,0,0,4,0,7,2,2,0,5,1,0,5
DRZ018,22,2,1,1,0,3,0,0,0,1,0,1,0,0,8,0,14,1,2,1,1,2,0,3
DRZ375W1,22,1,2,0,2,5,1,0,0,0,1,1,0,0,1,3,3,0,6,0,1,3,0,3
DRZ014,22,1,1,1,1,3,3,1,0,0,2,0,1,1,6,1,4,0,2,0,2,1,0,6
DRZ087,22,1,2,0,2,1,1,0,1,1,2,1,1,2,4,2,9,1,2,0,2,3,0,8
DRZ367W1,22,1,3,0,0,1,0,0,1,0,1,2,1,1,0,1,3,0,4,0,0,3,0,8
DRZ359W1,22,4,2,0,2,1,0,0,0,0,2,1,0,0,1,2,7,0,6,1,5,5,0,6
DRZ302W1,22,3,0,1,1,4,0,0,0,1,0,0,0,1,9,1,6,1,3,0,1,2,0,6
DRZ287W1,22,2,3,1,0,1,0,1,0,0,0,0,0,0,4,3,6,0,1,0,4,2,0,5
DRZ286W0,22,2,6,0,1,2,1,0,0,2,1,2,1,3,6,2,5,0,3,1,2,1,0,7
