Animal_ID,Own_Population,11,6,12,18,3,5,10,9,7,8,22,1,19,15,14,13,2,16,17,4,20,23,21
DRZ066,22,0,0,0,2,1,4,0,0,1,1,0,1,0,3,5,0,0,3,1,2,1,6,2
DRZ067,22,3,0,1,2,1,1,1,0,1,1,0,3,2,5,6,1,1,2,0,4,1,11,0
DRZ068,22,0,3,0,2,0,6,1,0,1,0,0,1,1,2,5,3,1,1,3,0,2,3,1
DRZ069,22,0,2,0,2,1,1,0,1,0,0,0,2,2,1,3,0,2,3,1,0,4,7,2
DRZ070,22,0,0,0,3,0,3,3,1,0,0,0,1,1,5,5,0,2,5,1,2,6,8,2
DRZ071,22,0,0,0,3,1,2,0,1,1,0,0,2,1,2,3,1,1,5,0,1,1,4,1
DRZ072,22,0,0,0,2,0,1,1,0,0,0,0,1,0,3,6,0,1,2,0,0,2,5,2
DRZ073,22,0,0,0,2,0,0,1,2,0,0,0,1,0,3,4,0,1,2,0,0,0,4,2
DRZ074,22,1,2,2,3,0,1,0,2,0,0,0,4,1,1,6,4,6,4,0,1,5,6,3
DRZ075,22,0,0,0,2,0,0,1,0,0,0,0,1,0,5,7,3,3,4,1,0,1,10,3
DRZ076,22,1,1,0,5,1,4,1,0,1,1,0,2,0,2,5,0,2,8,0,1,2,7,4
DRZ077,22,3,0,0,4,0,5,1,0,0,0,0,1,0,1,7,0,0,7,1,1,2,7,6
DRZ078,22,1,1,0,2,1,0,0,0,0,0,0,1,0,3,4,0,0,3,0,2,5,6,2
DRZ079,22,1,1,1,1,1,2,0,1,0,1,0,3,0,1,5,0,3,2,0,1,3,4,5
DRZ080,22,0,2,0,2,0,2,0,0,0,0,0,1,1,2,7,0,1,4,0,1,7,6,2
DRZ081,22,0,1,0,4,2,2,0,1,0,1,0,2,0,1,3,0,1,3,1,2,4,6,3
DRZ082,22,1,0,1,1,1,2,0,1,0,0,0,3,1,3,1,1,0,1,1,0,5,9,4
DRZ083,22,1,0,0,1,0,4,0,0,0,0,0,2,1,3,1,1,1,5,2,0,3,3,1
DRZ084,22,0,0,0,2,0,3,1,0,0,0,0,0,0,2,2,0,0,2,0,4,4,4,2
DRZ085,22,0,2,0,3,0,2,2,0,0,0,0,2,0,3,2,1,1,4,2,0,4,10,2
DRZ086,22,3,1,0,3,0,3,0,0,0,0,0,2,1,2,3,0,1,8,1,0,3,4,4
DRZ087,22,1,1,1,2,0,1,2,1,0,1,0,1,0,2,4,2,2,9,1,2,2,8,3
DRZ088,22,0,0,0,1,1,3,0,0,0,0,0,2,0,3,5,0,1,3,1,1,5,3,6
DRZ089,22,1,2,0,6,0,2,1,0,1,0,0,2,0,0,6,0,2,5,1,2,3,4,1
DRZ090,22,1,0,0,1,0,1,1,0,0,0,0,2,0,1,4,0,0,9,2,0,4,7,3
DRZ091,22,1,2,0,2,0,2,2,0,0,1,0,3,0,3,2,1,2,7,0,0,1,10,3
DRZ092,22,1,0,0,2,1,4,0,0,2,0,0,2,0,0,3,0,2,8,1,1,3,5,2
DRZ093,22,0,0,0,6,1,2,2,0,0,0,0,1,0,4,2,0,1,7,1,2,1,10,3
DRZ094,22,1,0,0,2,0,1,3,0,0,0,0,1,0,1,5,1,3,4,1,1,2,5,1
DRZ095,22,0,0,0,1,1,2,0,1,0,2,0,2,1,3,4,2,1,2,0,0,4,11,2
DRZ096,22,0,2,0,5,1,5,0,0,2,0,0,0,2,3,2,4,0,1,2,0,0,4,0
DRZ143W0,22,0,0,1,2,1,1,0,1,0,0,0,2,0,3,8,1,2,5,1,1,1,6,1
DRZ189W0,22,0,0,0,3,0,4,1,0,0,0,0,0,0,4,3,0,3,5,0,1,2,2,1
DRZ192W1,22,0,0,0,3,3,1,0,0,0,0,0,1,0,2,6,0,3,3,1,0,4,0,1
DRZ197W1,22,1,1,0,4,0,7,0,0,0,0,0,3,0,3,5,1,3,4,1,2,3,8,2
DRZ223W1,22,0,1,0,2,0,5,1,0,0,0,0,3,0,5,3,2,1,3,2,2,2,4,0
DRZ254W1,22,0,1,2,4,0,1,0,0,1,2,0,1,1,1,2,2,3,7,1,1,3,8,1
DRZ255W1,22,1,1,0,4,0,1,0,0,0,1,0,1,0,1,4,2,1,4,0,0,2,7,4
DRZ258W0,22,1,0,1,2,0,1,0,0,1,0,0,2,0,0,4,0,2,1,0,1,3,3,2
DRZ260W1,22,0,0,0,3,0,3,2,1,0,0,0,1,1,5,5,0,2,5,1,2,6,8,2
DRZ261W1,22,0,0,0,3,1,2,0,1,1,0,0,2,2,1,3,1,1,5,0,1,1,4,1
DRZ265W0,22,0,0,1,2,0,2,1,0,0,0,0,1,0,5,7,0,2,3,0,0,2,6,2
DRZ266W0,22,2,0,1,1,1,1,0,1,0,0,0,4,0,1,2,3,6,5,0,1,8,6,3
DRZ267W0,22,0,0,0,4,1,4,3,1,0,0,0,1,1,2,7,2,3,7,0,2,5,7,2
DRZ268W0,22,0,3,1,1,0,1,0,1,0,2,0,2,0,2,5,1,2,2,1,1,2,5,1
DRZ269W0,22,2,1,2,3,0,3,0,2,2,0,0,5,0,2,3,0,2,4,0,0,2,5,3
DRZ272W1,22,0,2,1,3,0,0,0,1,0,0,0,4,0,2,8,4,3,4,1,1,6,8,1
DRZ274W0,22,3,1,1,2,1,1,0,2,1,0,0,3,0,0,2,0,3,4,0,1,3,4,6
DRZ277W0,22,2,0,0,2,0,1,1,0,0,1,0,0,0,0,3,0,4,5,1,0,3,6,2
DRZ278W0,22,1,2,2,3,0,1,0,2,0,0,0,4,1,1,6,4,7,4,0,1,5,6,3
DRZ279W1,22,1,1,0,3,0,1,2,1,0,0,0,4,2,1,5,2,2,4,2,1,3,6,4
DRZ280W0,22,1,2,1,4,0,0,0,0,0,1,0,2,0,0,3,1,1,3,0,0,3,2,5
DRZ281W0,22,1,0,1,1,0,1,1,0,1,0,0,1,0,2,6,0,4,10,0,0,0,11,1
DRZ282W1,22,0,0,0,2,0,0,1,0,0,0,0,1,0,6,7,3,3,5,1,0,1,11,3
DRZ284W1,22,1,1,1,2,0,2,1,2,0,0,0,1,1,2,6,0,3,6,0,0,0,8,0
DRZ286W0,22,2,1,1,3,0,2,1,2,0,0,0,2,1,2,6,3,6,5,0,1,2,7,1
DRZ287W1,22,0,0,0,1,1,1,0,0,1,0,0,2,0,3,4,0,3,6,0,0,4,5,2
DRZ302W1,22,0,0,0,3,1,4,0,1,0,0,0,3,0,1,9,1,0,6,1,1,1,6,2
DRZ359W1,22,1,0,0,6,0,1,2,0,0,0,0,4,1,2,1,0,2,7,0,2,5,6,5
DRZ367W1,22,2,0,1,4,0,1,1,0,0,1,0,1,0,1,0,1,3,3,0,0,0,8,3
DRZ368W1,22,2,0,1,4,0,1,1,0,0,1,0,1,0,1,0,1,3,3,0,0,0,8,3
DRZ371W1,22,2,0,0,2,0,1,1,0,0,0,0,3,1,1,2,1,1,7,2,2,3,7,3
DRZ374W1,22,1,0,0,3,2,5,1,0,0,1,0,2,0,1,2,0,1,3,1,1,3,7,3
DRZ375W1,22,1,1,0,6,0,5,1,0,0,0,0,1,0,3,1,0,2,3,0,2,1,3,3
DRZ377W1,22,0,0,0,7,0,5,1,0,0,0,0,0,0,2,3,0,1,5,0,3,2,7,2
DRZ378W1,22,0,0,0,7,0,5,1,0,0,0,0,0,0,2,3,0,1,5,0,3,2,7,2
DRZ379W0,22,0,0,0,2,0,1,1,0,0,0,0,2,0,3,6,2,4,4,1,0,5,3,3
DRZ380W0,22,0,0,0,2,0,1,1,0,0,0,0,2,0,3,6,2,4,4,1,0,5,3,3
DRZ381W1,22,2,0,0,1,0,1,1,0,0,0,0,0,0,2,7,2,1,2,0,1,1,5,4
DRZ383W0,22,3,1,2,1,0,3,1,1,1,0,0,4,0,1,4,0,1,8,0,1,2,3,2
DRZ384W1,22,2,1,3,3,0,3,1,1,0,0,0,3,1,0,2,2,0,7,0,2,1,7,2
DRZ385W1,22,0,0,0,2,0,0,1,0,0,0,0,1,0,5,7,3,3,4,1,0,1,10,3
DRZ387W0,22,0,1,1,2,1,5,2,0,0,0,0,3,0,1,6,1,0,7,0,3,6,5,2
DRZ388W0,22,2,1,2,3,0,3,0,2,2,0,0,5,0,2,3,0,2,4,0,0,2,4,3
DRZ389W1,22,2,1,1,1,0,3,1,0,1,1,0,3,0,1,5,0,1,4,0,1,3,4,2
DRZ390W1,22,1,1,1,2,0,2,1,2,0,0,0,1,1,1,6,0,3,6,0,0,0,7,0
DRZ391W0,22,2,1,0,3,0,2,1,1,0,0,0,3,0,2,4,2,1,5,0,1,5,3,3
DRZ392W0,22,2,1,1,3,0,2,1,2,0,0,0,2,1,2,6,3,6,5,0,1,2,7,1
DRZ393W0,22,0,0,0,2,0,1,1,0,0,0,0,1,0,3,6,0,1,2,0,0,2,5,2
DRZ394W1,22,0,1,2,4,0,1,0,0,1,2,0,1,1,1,3,2,3,7,1,1,3,8,1
DRZ395W0,22,1,2,1,4,0,0,0,0,0,1,0,2,0,0,3,1,1,3,0,0,3,2,5
DRZ396W0,22,1,0,1,1,0,1,1,0,1,0,0,1,0,2,6,0,5,10,0,0,0,11,1
DRZ397W0,22,1,0,1,2,0,1,0,0,1,0,0,2,0,0,4,0,2,1,0,1,3,3,2
DRZ398W1,22,0,0,0,3,1,2,0,1,1,0,0,2,1,1,3,1,1,5,0,1,1,4,1
DRZ400W1,22,1,1,0,5,0,1,0,0,0,1,0,1,0,1,4,2,1,4,0,0,2,6,4
DRZ401W0,22,2,0,0,2,0,1,1,0,0,1,0,0,0,0,3,0,4,5,1,0,3,6,2
DRZ404W1,22,0,2,1,3,0,0,0,1,0,0,0,4,0,2,8,4,3,4,1,1,6,8,1
DRZ449W1,22,0,2,0,5,1,5,0,0,2,0,0,0,2,3,2,4,0,1,2,0,1,4,0
DRZ464W0,22,1,0,0,2,1,5,2,0,0,0,0,1,0,4,3,1,3,0,0,1,0,2,4
DRZ466W0,22,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,2,1,2,1,1,0,3,0
DRZ471W0,22,1,1,1,2,0,4,0,0,1,1,0,2,0,3,2,0,2,4,0,1,1,2,2
FR_ALP0161,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,1
FR_ALP0162,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0
FR_ALP0163,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,1,0
FR_ALP0164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
FR_ALP0165,1,0,0,0,0,2,0,0,0,1,0,0,0,0,9,0,0,0,3,1,0,0,1,0
FR_ALP0166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0
FR_ALP0167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0
FR_ALP0168,1,0,1,0,1,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0
FR_ALP0169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
FR_ALP0170,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0
FR_ALP0171,1,0,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,0,3,0,0,0,0,0
FR_ALP0172,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,2,0
FR_ALP0173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,0
FR_ALP0174,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0
FR_ALP0175,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0
FR_ALP0176,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0
FR_ALP0177,1,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,0,0,0,0,0,0,0,1
FR_ALP0178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0
FR_ALP0179,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0
FR_ALP0180,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
FR_ALP0181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0
FR_ALP0182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
FR_ALP0183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0
FR_ALP0184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0
FR_ALP0185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1
FR_ALP0186,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8,2,0,0,0,0,0,0,1,0
FR_ALP0187,1,0,0,0,1,0,0,0,0,1,0,1,0,0,9,1,0,0,0,0,0,0,0,0
FR_ALP0188,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,2,0
FR_ALP0189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0
FR_ALP0190,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
FR_ALP0191,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
FR_ALP0192,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0
FR_ALP0193,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,1,0,0
FR_ALP0194,1,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,1,1,0,0
FR_ALP0195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
FR_ALP0196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,2,0,2,0
FR_ALP0197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0
FR_ALP0198,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0
FR_ALP0199,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0
FR_ALP0200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,1,0,0
FR_ALP0201,1,0,0,2,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,1,0,2,0
FR_ALP0202,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0
FR_ALP0203,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0
FR_ALP0204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0
FR_ALP0205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0
FR_ALP0206,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0
FR_ALP0207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0
FR_ALP0208,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,1,1
FR_ALP0209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
FR_ALP0210,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
FR_ALP0211,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
FR_ALP0212,1,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0
GGZ13470,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGZ14970,19,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0
GGZ16570,19,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
GGZ21370,19,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
GGZ25730,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
GGZ28258,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GGZ31820,19,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,1,0
GGZ33720,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GGZ45240,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
GGZ47162,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGZ48091,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
GGZ51770,19,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0
GGZ51980,19,1,1,0,1,2,0,0,0,0,1,0,0,0,3,0,1,0,1,1,1,1,3,0
GGZ66613,19,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GGZ70071,19,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GGZ70720,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0
GGZ73811,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGZ80750,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
GGZ82470,19,0,0,2,1,0,0,0,0,0,0,4,1,0,1,1,1,1,1,0,0,5,1,0
GGZ86970,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GGZ90568,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGZ93524,19,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
GSTgoat30,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GSTgoat31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GSTgoat34,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GSTgoat35,12,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
GSTgoat36,12,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
GSTgoat37,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0
GSTgoat38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
GSTgoat39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat40,5,3,3,2,2,1,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0
GSTgoat41,5,2,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
GSTgoat42,5,2,5,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
GSTgoat43,5,0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,2,0,3,0
GSTgoat44,5,0,5,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
GSTgoat45,3,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1
GSTgoat46,3,2,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,2,1
GSTgoat47,3,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0,1,2
GSTgoat48,3,5,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,0,0,0,3,1
GSTgoat49,3,3,0,0,0,0,0,1,0,0,0,6,0,0,1,2,0,2,1,0,0,0,1,0
GSTgoat50,3,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
GSTgoat51,3,3,1,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,1,0,1,0,1,1
GSTgoat52,3,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,1
GSTgoat53,3,2,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,3,2,0,0,1,1,0
GSTgoat54,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,3
GSTgoat55,3,1,1,0,1,0,1,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,3,0
GSTgoat56,3,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0
GSTgoat57,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1
GSTgoat58,3,2,0,0,0,0,0,1,1,0,0,4,0,0,1,1,0,1,0,0,0,0,3,1
GSTgoat59,3,3,0,0,1,0,1,0,1,0,0,3,0,0,1,1,0,1,0,0,0,0,2,1
GSTgoat60,3,4,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,2,1,0,0,1,0,1
GSTgoat61,3,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2
GSTgoat62,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,2,0
GSTgoat63,3,2,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,1,2,0
GSTgoat64,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat66,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat67,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GSTgoat68,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GSTgoat69,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GSTgoat70,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
GSTgoat71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat72,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat73,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSTgoat76,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
GSTgoat77,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
GSTgoat78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
IT_ALP0001,15,0,0,0,0,0,0,0,0,0,1,2,9,2,0,2,1,0,0,0,0,1,1,0
IT_ALP0003,15,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,2,0
IT_ALP0004,15,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0005,15,0,0,2,0,0,1,0,0,0,0,2,3,1,0,3,0,0,0,0,0,4,3,0
IT_ALP0006,15,0,0,1,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,0
IT_ALP0007,15,0,0,0,0,1,2,0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,1,0
IT_ALP0008,15,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,1,0
IT_ALP0009,15,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0
IT_ALP0010,15,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,1,1,0,0
IT_ALP0011,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
IT_ALP0012,15,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0
IT_ALP0013,15,0,0,0,0,0,0,1,0,0,0,2,10,0,0,0,0,0,0,0,0,1,0,0
IT_ALP0014,15,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,1,2,0
IT_ALP0015,15,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,3,1,0,0,0,0,0
IT_ALP0016,15,1,0,0,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,0,1,0
IT_ALP0017,15,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0
IT_ALP0018,15,0,0,1,1,0,0,0,0,0,0,3,6,0,0,1,0,0,1,0,0,0,1,0
IT_ALP0019,15,1,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,2,2,0,0,0,1,1
IT_ALP0020,15,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,1,0,0,1,0,0
IT_ALP0021,15,0,0,0,1,0,0,0,0,0,0,3,6,0,0,1,0,2,1,0,0,0,1,1
IT_ALP0022,15,0,0,0,0,1,0,0,0,0,1,1,7,1,0,1,0,0,0,0,0,1,0,0
IT_ALP0023,15,0,0,1,0,0,2,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0024,15,1,0,0,0,0,1,0,0,0,0,1,11,0,0,1,1,1,0,0,1,0,1,0
IT_ALP0025,15,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0
IT_ALP0026,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1
IT_ALP0027,15,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
IT_ALP0028,15,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0
IT_ALP0029,15,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
IT_ALP0030,15,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0
IT_ALP0031,15,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
IT_ALP0032,15,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0
IT_ALP0033,15,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
IT_ALP0034,15,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,2,0,0
IT_ALP0035,15,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1
